航班日期,出发地编码,目的地编码,均分,评论
2019/1/13,CGO,HRB,5,值机快捷，空乘服务好，
2019/1/23,NNG,CGO,4.47,空乘服务好，值机快捷，安检很快，餐食好吃，
2019/1/30,CGO,HRB,1,延误，
2019/1/13,HRB,YTY,5,餐食好吃，空乘服务好，值机快捷，座椅舒适，准时抵达，
2019/1/22,HRB,LYI,4.6,比较好的一次旅行体验，就是延误真的太可怕了
2019/1/14,HRB,NGB,5,安检很快，值机快捷，餐食好吃，空乘服务好，准时抵达，座椅舒适，
2019/1/30,HRB,NGB,4,空乘服务好，
2019/1/18,NGB,LYI,1.67,第一次深圳航空，也是最后一次！没有原因延误飞机非人为故障可以理解，整体安置实在叫人无语
2019/1/11,SZX,WUX,5,
2019/1/14,SZX,WUX,5,
2019/1/5,WUX,SZX,4.6,
2019/1/26,WUX,SZX,4.93,准时抵达，空乘服务好，值机快捷，安检很快，行李完好无损。
2019/1/6,WUX,SZX,3.5,安检很快，座椅舒适，机场商品多，值机快捷，硕放机场2号航站楼是新建的，不是很大，下车就进入大厅，各航空公司值机柜一字排列很好找，网上已经值过机不需托运行李5分钟左右就可以打出登机牌然后安检再走到登机口也就是15分钟左右。候机大厅内现在购特产的店和江南美食有几家，就是比外面市区里要贵上一至二倍。
2019/1/7,WUX,SZX,4,
2019/1/9,WUX,SZX,4.22,值机快捷，安检很快，机场商品多，
2019/1/15,WUX,SZX,5,空乘服务好，餐食好吃，值机快捷，座椅舒适，安检很快，
2019/1/12,SZX,WUX,4,
2019/1/17,WUX,SZX,2,飞行时间硬生生拉长40分钟！！！！！
2019/1/22,WUX,SZX,2,延误，餐食难吃，
2019/1/12,SZX,WUX,5,
2019/1/22,SZX,WUX,5,航班餐食非常可口、卫生，餐盒设计精美
2019/1/4,WUX,SZX,5,
2019/1/1,WUX,SZX,5,
2019/1/5,WUX,SZX,4.53,延误，
2019/1/10,WUX,SZX,5,座椅舒适，准时抵达，餐食好吃，安检很快，
2019/1/11,WUX,SZX,4.36,准时抵达，空乘服务好，
2019/1/18,WUX,SZX,3.88,空乘服务好，值机快捷，
2019/1/20,WUX,SZX,5,值机快捷，空乘服务好，
2019/1/23,WUX,SZX,5,航班餐食非常可口、卫生，餐盒设计精美。
2019/1/24,WUX,SZX,5,安检很快，空乘服务好，值机快捷。出行就选深航
2019/1/7,SZX,WUX,4.7,整体
2019/1/13,SZX,WUX,4,
2019/1/3,WUX,SZX,4.08,整体ok
2019/1/4,WUX,SZX,5,
2019/1/6,WUX,SZX,4.75,准时抵达，安检很快，餐食好吃，空乘服务好，座椅舒适，值机快捷，
2019/1/11,WUX,SZX,5,
2019/1/5,SZX,WUX,4,
2019/1/20,SZX,WUX,4.58,空乘服务好，安检很快，航班虽然延误40分钟，但深航的服务质量还是很好的，高端值机服务区环境舒适，休息室餐饮，水果等美味可口，登机提醒清晰，远机位登机摆渡车服务好、准时抵达，安检很快，空乘服务好，座椅舒适，值机快捷，
2019/1/28,SZX,WUX,4.95,准时抵达，安检很快，空乘服务好，座椅舒适，值机快捷，
2019/1/8,WUX,SZX,5,
2019/1/15,WUX,SZX,5,座椅舒适，机场商品多，准时抵达，安检很快，
2019/1/22,WUX,SZX,1,非常差的一次体验，延误不说，飞机上的点心真差劲。
2019/1/1,SZX,WUX,5,空乘服务好，准时抵达，安检很快，座椅舒适，
2019/1/19,SZX,WUX,4.93,空乘服务好，安检很快，值机快捷，
2019/1/20,SZX,WUX,5,空乘服务好，准时抵达，值机快捷，
2019/1/16,CAN,WUX,5,准时抵达，空乘服务好
2019/1/2,WUX,CAN,5,
2019/1/9,WUX,CAN,4,无
2019/1/2,CAN,WUX,5,
2019/1/7,CAN,WUX,4.33,值得期待
2019/1/12,CAN,WUX,5,
2019/1/1,WUX,CAN,4,
2019/1/9,WUX,CAN,5,
2019/1/13,WUX,CAN,4.67,机场商品多，安检很快，值机快捷，
2019/1/6,CAN,WUX,4.64,服务到位，餐食质量有待提高
2019/1/10,CAN,WUX,4,
2019/1/1,WUX,CAN,3.56,晚点太多，不是因为天气和机场原因，而是因为航空公司的自身的问题！所以差评
2019/1/2,WUX,CAN,3.5,空乘服务好，值机快捷，安检很快，准时抵达，
2019/1/4,WUX,CAN,5,
2019/1/2,CAN,WUX,4,
2019/1/4,CAN,WUX,4,
2019/1/6,CAN,WUX,4.6,值机快捷，空乘服务好，
2019/1/7,CAN,WUX,4,准时抵达，
2019/1/8,CAN,WUX,4.6,乘客睡觉就不该发放食品打扰到了
2019/1/10,CAN,WUX,5,
2019/1/8,WUX,CAN,5,
2019/1/9,WUX,CAN,4.3,值得信赖
2019/1/23,WUX,CAN,1,安检很快，空姐很专业[开心]，就是晚点
2019/1/22,JJN,CAN,5,准时抵达，安检很快，座椅舒适，
2019/1/23,JJN,CAN,1.5,延误，原因居然是有飞机没机长。好奇葩的航空公司。
2019/1/24,JJN,CAN,3.87,飞机停太远，还要摆渡车，小吃就是块饼干完！特价机票的体验应该就是这样吧。好在正点起飞没有耽误时间。空乘服务专业，飞机驾驶平稳，落地很舒服。飞机停太远，还要摆渡车，小吃就是块饼干完！特价机票的体验应该就是这样吧。好在正点起飞没有耽误时间。空乘服务专业，飞机驾驶平稳，落地很舒服。
2019/1/4,SZX,NKG,4.83,增加充电设施
2019/1/1,NKG,SZX,5,无
2019/1/9,NKG,SZX,3.44,无
2019/1/10,NKG,SZX,4.91,整体感受不错，乘务人员服务态度亲和，餐食好吃
2019/1/19,NKG,SZX,3.67,安检很快，准时抵达，空乘服务好，客舱拥挤
2019/1/4,SZX,NKG,5,
2019/1/9,SZX,NKG,2,
2019/1/16,SZX,NKG,3,空乘服务好，就是座椅太直了，坐久了累
2019/1/1,NKG,SZX,5,
2019/1/4,NKG,SZX,4.82,值机快捷，空乘服务好，餐食好吃，安检很快，空姐态度非常好，餐食好吃，后座的四川朋友一直在喊：辣酱再来一份！
2019/1/6,NKG,SZX,3.6,希望增加报刊阅读
2019/1/7,NKG,SZX,4.33,座椅舒适，空乘服务好，餐食好吃，、机场管控延误一个小时，其它都还好值机快捷，安检很快，空乘服务好，
2019/1/8,NKG,SZX,4.63,安检很快，值机快捷，晚点有点多。
2019/1/21,NKG,SZX,4.89,餐食好吃，安检很快，准时抵达，机场商品多，值机快捷，座椅舒适，空乘服务好，
2019/1/4,SZX,NKG,1,
2019/1/13,SZX,NKG,4,延误，
2019/1/16,SZX,NKG,4,延误，
2019/1/28,SZX,NKG,4.29,深圳机场摆渡车太差，急停急刹！空乘服务态度还不错，只是餐食太差，只有一个牛肉土豆饭，不饱啊！
2019/1/2,NKG,SZX,4.75,
2019/1/4,NKG,SZX,1,
2019/1/9,NKG,SZX,4.2,座位太挤
2019/1/7,SZX,NKG,5,很好
2019/1/25,SZX,NKG,4.5,座椅舒适，值机快捷，餐食好吃，
2019/1/5,NKG,SZX,4.83,增加充电设施
2019/1/12,NKG,SZX,5,
2019/1/4,SZX,NKG,3.55,餐食只有一款鸡肉饭，希望增加可选项例如面条
2019/1/1,NKG,SZX,4,
2019/1/7,NKG,SZX,5,值机快捷，起飞前就看了飞常准，发现这班飞机好像几乎天天延误做好心里准备了
2019/1/13,NKG,SZX,5,餐食好吃，空乘服务好，准时抵达，
2019/1/22,NKG,SZX,1,延误，虽说不是航空公司的问题，不过确实不得不说延误太久了，机场一句流量控制，整架飞机所有乘客都延误这么久，事后也没有任何说明，所以对此趟航班印象不好！
2019/1/12,SZX,NKG,4,
2019/1/13,SZX,NKG,5,
2019/1/3,NKG,SZX,4,
2019/1/8,NKG,SZX,1,
2019/1/3,SZX,NKG,4.5,
2019/1/8,SZX,NKG,5,
2019/1/5,NKG,SZX,5,机场商品多，安检很快，准时抵达，空乘服务好，座椅舒适，值机快捷，餐食好吃，餐食好吃，
2019/1/25,NKG,SZX,5,准时抵达，空乘服务好，
2019/1/2,CAN,NKG,5,
2019/1/6,NKG,CAN,4.2,还行
2019/1/14,NKG,CAN,5,
2019/1/8,CAN,NKG,5,
2019/1/12,NKG,CAN,4,
2019/1/24,NKG,CAN,4.63,值机快捷，空乘服务好，安检很快，
2019/1/2,CAN,NKG,5,
2019/1/8,CAN,NKG,5,准时抵达，安检很快，空乘服务好，餐食好吃，
2019/1/13,CAN,NKG,5,
2019/1/31,NKG,CAN,3.37,值机快捷，空乘服务好，安检很快，虽然延误了，可是空乘服务很好，忘在机上的羊毛背心很快就找回了，留下一个非常好的印象！以后有机会，再乘深圳航空出行，必须的！暑假再见！
2019/1/31,NKG,CAN,1,托运行李时工作人员板着个死人脸
2019/1/8,CAN,NKG,5,空乘服务好，值机快捷，准时抵达，餐食好吃，安检很快，机场商品多，座椅舒适，
2019/1/11,CAN,NKG,4.5,空乘服务好，准时抵达，
2019/1/3,NKG,CAN,5,
2019/1/17,NKG,CAN,3,座椅舒适，机场商品多，值机快捷，但仍然晚点一个多小时呀!
2019/1/27,NKG,CAN,4.67,安检很快，空乘服务好，准时抵达，
2019/1/2,CAN,NKG,5,
2019/1/5,CAN,NKG,1,莫名其妙被改期，又延误，耗掉一整天，什么说法都没有，一直不能告知延误到何时，突然告之要登机。以后再也不想做深航
2019/1/11,CAN,NKG,5,
2019/1/4,NKG,CAN,4.75,
2019/1/6,NKG,CAN,1,垃圾深圳航空，这辈子再也不坐
2019/1/30,NKG,CAN,5,准时抵达，
2019/1/5,CAN,NKG,4.42,国航比他晚都飞了
2019/1/6,CAN,NKG,5,
2019/1/8,CAN,NKG,4.66,再次来到广州，眼前一亮。高大尚，选择了深圳航空回宁，机上体验超级棒。/还行
2019/1/5,NKG,CAN,4.54,还行吧
2019/1/17,NKG,CAN,4.33,安检很快，准时抵达，值机快捷，
2019/1/4,CAN,NKG,1.4,垃圾深圳航空，这辈子再也不坐
2019/1/9,CAN,NKG,4,
2019/1/15,CAN,NKG,5,座椅舒适，值机快捷，
2019/1/22,CAN,NKG,5,安检很快，准时抵达，值机快捷
2019/1/5,NKG,CAN,3.2,座位有前一班次打翻飲料未清理，且有臭味
2019/1/6,NKG,CAN,4.44,机餐略难吃，落地颠簸较大，乘坐接驳车时间较长。
2019/1/17,NKG,CAN,5,空姐态度可亲，餐食味道一般。登机略有延误，但航班能够准时抵达。
2019/1/20,NKG,CAN,5,准时抵达，空乘服务好，
2019/1/24,NKG,CAN,4.25,餐食好吃，安检很快，空乘服务好，值机快捷，
2019/1/7,CAN,NKG,1,降落太差，整个行程超级不舒服，服务也差
2019/1/8,CAN,NKG,5,
2019/1/9,CAN,NKG,5,
2019/1/10,CAN,NKG,3.5,空乘服务好，值机快捷，准时抵达，
2019/1/29,CAN,NKG,4.78,空乘服务好
2019/1/9,NKG,CAN,5,
2019/1/15,NKG,CAN,5,空乘服务好，值机快捷，
2019/1/28,NKG,CAN,4.2,设施老旧，飞机降落后舱门故障有点无语，其他还行
2019/1/2,SZX,HGH,3.4,坐摆渡车到舷梯前一男一女又要开始检票，一车几十号人，两个工作人员不能同时一起检票吗？那女的就是逗逼吗？早上那么冷，搞得一个一个的在那里等，我都无语了！……
2019/1/5,SZX,HGH,5,
2019/1/5,HGH,SZX,4.83,
2019/1/9,HGH,SZX,3.5,没有延误，提早到达，也没有等行李，座位比海航宽敞。吃饭方面东西也很齐全，但配菜上有点过于简单。整体上还不错
2019/1/5,SZX,HGH,5,
2019/1/12,SZX,HGH,5,
2019/1/6,HGH,SZX,5,准时抵达，
2019/1/24,HGH,SZX,1,等待时间太长
2019/1/1,SZX,HGH,4.6,座椅舒适，准时抵达，
2019/1/19,SZX,HGH,4,值机快捷，空乘服务好，准时抵达，安检很快，
2019/1/11,HGH,SZX,4.56,早点原因有点奇怪 感觉在天上兜圈了 没说明原因
2019/1/17,HGH,SZX,2.33,空乘服务好，点赞
2019/1/7,SZX,HGH,4,座椅舒适，空乘服务好，餐食好吃，准时抵达，机场商品多，安检很快，值机快捷，
2019/1/18,SZX,HGH,2.4,飞机太破了。改换新飞机了。餐食也不好，晚点太久
2019/1/31,SZX,HGH,5,今天开始有位空姐服务太度较差，没有笑脸，让她服务找一下放包地方也不理我，直到起飞前另一位空姐过来协助我把包放好，但这位空姐笑脸到杭州，春节临近，大家(小家)都想愉快过年，空姐！空哥！你们辛苦了！[开心][开心][开心]
2019/1/7,HGH,SZX,4.36,没有饮料只有怡宝有待提升
2019/1/14,HGH,SZX,5,座椅舒适，空乘服务好，餐食好吃，值机快捷，准时抵达，安检很快，机场商品多，
2019/1/24,HGH,SZX,4.4,空乘服务好，值机快捷，就是总是出现延误！！空管需改进！
2019/1/4,SZX,HGH,4.36,没有饮料只有怡宝有待提升
2019/1/7,SZX,HGH,4.67,应该是新飞机，环境很好，人少，有充电器
2019/1/15,SZX,HGH,5,空乘服务好，准时抵达，座椅舒适，安检很快，值机快捷，
2019/1/22,SZX,HGH,4,延误，2个多小时，餐食还不错
2019/1/27,SZX,HGH,3.6,座椅舒适，准时抵达，空乘服务好，安检很快，
2019/1/30,SZX,HGH,2.75,安检很快，准时抵达，
2019/1/1,HGH,SZX,5,
2019/1/2,SZX,HFE,5,安检很快，空乘服务好，座椅舒适，准时抵达，值机快捷，餐食好吃，机场商品多，
2019/1/13,HFE,SZX,5,
2019/1/14,HFE,SZX,3.8,机场商品贵，安检很慢，
2019/1/14,HFE,SZX,5,值机快捷，机场商品多，安检很快，空乘服务好，
2019/1/31,HFE,SZX,4,安检很快，空乘服务好，飞行比较平稳，客舱卫生不错。饮品可以选择。这是新年第一次飞行，带着家人和朋友一起从合肥新桥飞深圳宝安，在新桥用的光大贵宾厅，感觉还是非常值得的。
2019/1/4,SZX,HFE,5,
2019/1/14,SZX,HFE,5,
2019/1/16,SZX,HFE,4.6,值机快捷，空乘服务好，
2019/1/28,SZX,HFE,5,值机快捷方便
2019/1/4,HFE,SZX,5,非常满意
2019/1/5,HFE,SZX,5,机上服务很好。以前经常晚点，这一次没想到居然提前到到达了，很好，好评
2019/1/15,SZX,HFE,4.71,安检很快，空乘服务好，准时抵达，
2019/1/8,HFE,SZX,4.45,可口
2019/1/8,HFE,SZX,2.8,还好，没有什么特别的空服，坐在旁边的那个男的老用手臂撞到人，手机的音量开的好大好吵，其他的还好
2019/1/5,SZX,HFE,5,安检很快，值机快捷，
2019/1/6,SZX,HFE,5,
2019/1/7,SZX,HFE,5,可口
2019/1/18,SZX,HFE,3.81,延误，餐食难吃，机舱卫生差，安检很慢，机场商品贵，客舱拥挤，看不到指示牌，
2019/1/24,HFE,SZX,4.33,值机快捷，餐食好吃，空乘服务好，准时抵达，
2019/1/10,SZX,TNA,3.5,准点
2019/1/23,SZX,TNA,2.38,安检很快，餐食好吃，空乘服务好，值机快捷，
2019/1/31,SZX,TNA,4.56,安检很快，准时抵达，值机快捷，空乘服务好，
2019/1/19,TNA,SZX,5,空乘服务好，安检很快，机场商品多，座椅舒适，值机快捷，准时抵达，餐食好吃，
2019/1/4,SZX,TNA,5,
2019/1/9,SZX,TNA,5,准时抵达，
2019/1/11,SZX,TNA,5,
2019/1/13,SZX,TNA,5,
2019/1/23,SZX,TNA,4.23,安全正点，飞行平稳，服务专业，热情周到。
2019/1/8,TNA,SZX,5,机场商品多，座椅舒适，值机快捷，安检很快，准时抵达，餐食好吃，空乘服务好，
2019/1/11,TNA,SZX,1,
2019/1/1,WNZ,SZX,4,
2019/1/3,WNZ,SZX,5,
2019/1/19,WNZ,SZX,5,值机快捷，准时抵达，餐食好吃，机场商品多，
2019/1/26,WNZ,SZX,4.44,值机快捷，准时抵达，餐食就好丽友一个和水差评
2019/1/11,SZX,TAO,4.67,安检很快，准时抵达，空乘服务好，
2019/1/1,TAO,SZX,4.85,准时抵达，空乘服务好，
2019/1/26,SZX,TAO,4.56,机上的安全视频意外地更新了。虽然之前小朋友版本的安全视频很可爱，但是2019年自然风的版本同样非常有创意。另外机长在飞行期间开始播报实时飞行位置，以及接下来的飞行路线，也让人感觉很贴心。深航机长的英语口语，突飞猛进地速度让人感到惊讶。国航系甚至整个国内航空里，能进前三，国际感明显有提升。
2019/1/1,TAO,SZX,4.5,头等舱，值机快捷，座椅舒适，太累了没有用餐食，但是水果和小食很棒。空姐很贴心，无意中提了一句水有点凉，后面专门给加热一瓶水。准时抵达，但这次取行李时头等舱行李并未优先处理，等待时间超过20分钟。综合来说还是非常棒。
2019/1/4,TAO,SZX,5,
2019/1/5,TAO,SZX,5,安检很快，值机快捷，空乘服务好，准时抵达，餐食好吃，机场商品多，座椅舒适，
2019/1/24,TAO,SZX,5,餐食好吃，准时抵达，空乘服务好，安检很快，值机快捷，机场商品多，座椅舒适，座椅舒适，
2019/1/29,TAO,SZX,3.67,空乘服务好，
2019/1/30,TAO,SZX,4.33,安检很快，机场商品多，
2019/1/6,SZX,TAO,5,深圳机场T3整体给人的感觉很舒适！宽敞明亮！
2019/1/31,SZX,TAO,5,值机快捷，餐食好吃，准时抵达，安检很快，空乘服务好，机场商品多，座椅舒适，
2019/1/26,TAO,SZX,5,"空乘服务好，准时抵达，

空乘很专业热情
英语也不错"
2019/1/5,NTG,SZX,4,
2019/1/27,NTG,SZX,4.42,空乘服务好，安检很快，准时抵达，餐食的米饭不咋地。
2019/1/4,SZX,JUH,4.75,各方面都挺不错的，希望能增加饮料的选择性
2019/1/3,JUH,SZX,5,
2019/1/7,JUH,SZX,4.8,各方面都挺不错的，希望能增加饮料的选择性
2019/1/13,JUH,SZX,5,空乘服务好，值机快捷，
2019/1/4,SZX,LYI,5,
2019/1/6,SZX,LYI,5,餐食好吃，空乘服务好，飞机也很准点，下机后地服人员也很好，给予指引，提取行李非常快，期待下次乘坐深航航班。
2019/1/10,SZX,LYI,3.91,好
2019/1/23,SZX,LYI,4.29,第一次乘坐深航，空乘服务好，安检很快，值机快捷。
2019/1/3,LYI,SZX,3.73,好
2019/1/5,SZX,CZX,5,
2019/1/21,SZX,CZX,5,空乘服务好，准时抵达，帮美女空服员照顾一个自己搭乘飞机的小朋友，发现空服员也耐心的一直关注着小朋友，服务态度非常专业，太有爱心。经济座舱最前排的空服员长的漂亮，气质真好！虽然很累了，但真是愉快的旅程，忘记舟车劳顿的疲倦。
2019/1/3,CZX,SZX,4,
2019/1/24,CZX,SZX,1,"重要的事说三遍。准点率40%的航班真够可以的。
这破飞机晚点，凌晨4点才达到。大家千万别买这趟飞机，心累。
这破飞机晚点，凌晨4点才达到。大家千万别买这趟飞机，心累。
这破飞机晚点，凌晨4点才达到。大家千万别买这趟飞机，心累。"
2019/1/2,KHN,SZX,4.18,无
2019/1/6,KHN,SZX,3,
2019/1/19,SZX,KHN,1,差评！差评！
2019/1/12,KHN,SZX,5,
2019/1/22,SZX,ZAT,3.44,"空乘服务好，態度親切且貼心。對於異常的處理態度鎮定、有耐心，值得讚賞。
雖然航行過程機身較易搖晃，但整體來說還是平穩的。餐點一般般，藉著熱情與主動的服務而讓人覺得很舒服。"
